country_id,gender_id,age_group_id,suicides_per_100k,mhd_prevalence_percent
LUX,BTSX,2,6.44,
MDG,BTSX,3,6.45,
RWA,FMLE,4,6.45,
TKM,BTSX,5,6.45,
BOL,FMLE,1,6.46,
COL,BTSX,6,6.47,
SGP,FMLE,8,6.47,
GTM,FMLE,1,6.48,
TLS,BTSX,5,6.49,
UKR,FMLE,3,6.49,
TJK,FMLE,6,6.5,
MMR,MLE,3,6.51,
SRB,FMLE,4,6.51,
BTN,MLE,3,6.52,
IRN,BTSX,7,6.53,
MNG,FMLE,4,6.53,
PNG,FMLE,8,6.53,
ERI,FMLE,3,6.54,
GTM,BTSX,4,6.55,
CHE,BTSX,1,6.55,
ETH,MLE,2,6.56,
MNG,FMLE,3,6.56,
SSD,FMLE,5,6.56,
SDN,MLE,1,6.56,
TLS,FMLE,7,6.56,
BIH,FMLE,6,6.57,
MAR,FMLE,4,6.57,
CZE,FMLE,4,6.58,
GEO,BTSX,1,6.58,
LBY,BTSX,2,6.6,
NER,MLE,2,6.6,
ARM,BTSX,6,6.61,
BHR,FMLE,7,6.61,
CAN,FMLE,7,6.61,
MYS,MLE,1,6.61,
COL,MLE,4,6.62,
IRN,BTSX,3,6.62,
TUN,BTSX,7,6.64,
LBN,MLE,6,6.65,
AFG,FMLE,3,6.66,
BRN,BTSX,2,6.67,
MWI,BTSX,3,6.67,
SVK,FMLE,5,6.67,
GRC,BTSX,6,6.68,
MOZ,FMLE,2,6.68,
RWA,BTSX,3,6.68,
STP,BTSX,7,6.68,
LBY,BTSX,4,6.69,
DOM,BTSX,4,6.7,
LBR,MLE,2,6.7,
PRY,BTSX,4,6.7,
YEM,FMLE,1,6.7,
GRC,MLE,3,6.71,
BGD,MLE,3,6.72,
DNK,FMLE,4,6.72,
GIN,FMLE,3,6.72,
BOL,BTSX,1,6.73,
CUB,FMLE,4,6.73,
DNK,BTSX,2,6.73,
PAK,FMLE,1,6.74,
HTI,MLE,1,6.75,
NER,BTSX,3,6.75,
MKD,BTSX,3,6.76,
TKM,FMLE,6,6.76,
CAN,FMLE,1,6.77,
PRK,FMLE,3,6.78,
MLT,BTSX,5,6.79,
NIC,MLE,3,6.79,
SDN,BTSX,3,6.8,
AZE,BTSX,6,6.82,
CAN,FMLE,2,6.82,
BEL,BTSX,1,6.83,
HRV,FMLE,3,6.83,
MMR,FMLE,8,6.83,
NOR,FMLE,2,6.83,
GBR,BTSX,6,6.83,
NGA,BTSX,4,6.84,
PNG,MLE,4,6.84,
CHE,FMLE,3,6.84,
THA,BTSX,1,6.84,
BOL,MLE,2,6.85,
DJI,FMLE,2,6.85,
MDG,MLE,2,6.85,
BIH,BTSX,1,6.86,
EST,FMLE,5,6.86,
MDA,FMLE,7,6.87,
ROU,FMLE,7,6.87,
SVK,FMLE,4,6.87,
VEN,MLE,6,6.87,
BTN,BTSX,4,6.88,
BOL,BTSX,3,6.89,
NGA,MLE,3,6.9,
CYP,MLE,1,6.91,
GHA,FMLE,6,6.91,
MWI,FMLE,5,6.91,
GMB,MLE,2,6.92,
KEN,FMLE,3,6.92,
TLS,MLE,3,6.92,
ATG,FMLE,5,6.93,
ZAF,FMLE,1,6.93,
TUR,MLE,7,6.93,
CMR,MLE,1,6.94,
HUN,BTSX,1,6.94,
MDV,BTSX,6,6.94,
PAK,FMLE,3,6.94,
QAT,BTSX,1,6.94,
SLE,FMLE,3,6.95,
UKR,FMLE,5,6.95,
CAF,BTSX,1,6.96,
KAZ,FMLE,2,6.96,
MMR,MLE,2,6.96,
GTM,BTSX,3,6.97,
SDN,BTSX,7,6.98,
ZMB,BTSX,2,6.98,
BOL,MLE,1,6.99,
NIC,BTSX,1,6.99,
RUS,FMLE,1,6.99,
TUR,BTSX,8,6.99,
GBR,BTSX,7,6.99,
AGO,FMLE,8,60.07,
ZMB,MLE,5,60.7,
COG,BTSX,7,60.75,
BEL,MLE,8,60.78,
KOR,MLE,6,60.83,
RUS,MLE,4,60.93,
LSO,MLE,8,600.7,
MOZ,BTSX,6,61.22,
SRB,BTSX,8,61.37,
LKA,MLE,6,61.63,
MAR,MLE,8,61.69,
KEN,MLE,6,61.7,
MWI,BTSX,7,61.75,
AUT,MLE,7,61.86,
GIN,MLE,6,62.12,
HRV,BTSX,8,62.22,
LSO,FMLE,4,62.24,
KAZ,FMLE,8,62.51,
ERI,MLE,5,62.82,
ZWE,BTSX,6,63.08,
COD,BTSX,7,63.49,
AGO,BTSX,7,63.54,
BLR,MLE,6,63.62,
SOM,BTSX,7,63.69,
MNE,MLE,6,63.92,
UGA,BTSX,7,64.05,
BEN,FMLE,8,64.07,
BDI,MLE,6,64.35,
ETH,BTSX,7,64.37,
COM,FMLE,8,64.71,
ZMB,FMLE,8,64.75,
NPL,MLE,8,64.87,
PRK,BTSX,8,64.94,
MOZ,MLE,8,646.0,
CAF,BTSX,5,65.44,
GUY,BTSX,3,65.54,
LTU,MLE,5,65.71,
TGO,BTSX,7,66.19,
BDI,FMLE,8,66.38,
FSM,BTSX,8,66.43,
FSM,MLE,3,66.48,
BEN,MLE,6,66.53,
FSM,MLE,1,66.73,
ETH,FMLE,8,66.98,
CPV,MLE,5,67.25,
KEN,FMLE,8,67.67,
SEN,BTSX,7,67.8,
SVK,MLE,8,67.98,
SWZ,BTSX,5,68.39,
UKR,MLE,7,69.03,
HRV,MLE,7,69.06,
DJI,FMLE,8,69.12,
GUY,MLE,1,69.14,
ARM,MLE,8,69.61,
COG,MLE,6,69.89,
KOR,BTSX,7,69.89,
CMR,BTSX,7,69.93,
GBR,MLE,1,7.0,
IRL,FMLE,4,7.01,
JPN,FMLE,1,7.01,
LAO,BTSX,4,7.01,
MWI,MLE,1,7.01,
ECU,BTSX,4,7.03,
LVA,FMLE,5,7.03,
LUX,FMLE,3,7.03,
OMN,BTSX,2,7.03,
MKD,BTSX,2,7.03,
AUT,FMLE,6,7.04,
COL,MLE,2,7.04,
MLT,BTSX,2,7.05,
NIC,MLE,2,7.05,
PNG,BTSX,6,7.05,
ARE,BTSX,5,7.05,
AFG,MLE,5,7.07,
GBR,FMLE,4,7.07,
MEX,BTSX,1,7.08,
FIN,FMLE,3,7.09,
ISR,BTSX,3,7.09,
KIR,FMLE,4,7.09,
LAO,BTSX,3,7.09,
PER,MLE,7,7.09,
LVA,FMLE,2,7.1,
MDA,FMLE,5,7.12,
SEN,BTSX,3,7.12,
CYP,FMLE,8,7.13,
BOL,FMLE,6,7.14,
BFA,MLE,1,7.14,
KHM,FMLE,7,7.14,
SGP,FMLE,5,7.15,
TON,MLE,3,7.15,
PAN,BTSX,7,7.16,
PRY,BTSX,7,7.16,
GTM,BTSX,5,7.17,
MMR,MLE,5,7.17,
BGD,MLE,2,7.18,
KHM,BTSX,4,7.18,
ESP,BTSX,3,7.18,
SAU,BTSX,5,7.2,
LTU,FMLE,2,7.21,
VNM,BTSX,2,7.21,
MLI,FMLE,4,7.23,
SRB,FMLE,5,7.23,
BRA,BTSX,2,7.24,
PRT,FMLE,5,7.24,
LTU,FMLE,3,7.25,
NZL,FMLE,3,7.27,
VNM,BTSX,3,7.28,
FJI,FMLE,2,7.29,
PAK,FMLE,2,7.29,
BGR,BTSX,3,7.31,
GTM,BTSX,7,7.32,
GNB,BTSX,2,7.32,
TJK,BTSX,5,7.32,
TUN,MLE,6,7.32,
VEN,BTSX,8,7.32,
KEN,MLE,2,7.33,
QAT,BTSX,2,7.33,
KWT,MLE,7,7.34,
LKA,FMLE,2,7.34,
CIV,MLE,1,7.35,
MRT,MLE,4,7.35,
THA,FMLE,7,7.35,
AZE,FMLE,7,7.36,
ARE,BTSX,4,7.36,
BHS,MLE,4,7.37,
MDA,FMLE,6,7.37,
SOM,BTSX,2,7.37,
ESP,FMLE,7,7.37,
SDN,BTSX,2,7.37,
SWE,FMLE,1,7.37,
CHN,BTSX,4,7.38,
FJI,FMLE,5,7.38,
MYS,BTSX,4,7.38,
HTI,FMLE,7,7.39,
USA,FMLE,6,7.39,
PRK,BTSX,2,7.4,
GRC,BTSX,7,7.4,
IRN,MLE,6,7.4,
TUN,MLE,2,7.41,
HND,BTSX,6,7.42,
SSD,MLE,3,7.42,
CHL,BTSX,1,7.43,
CUB,MLE,1,7.43,
JOR,MLE,7,7.44,
ESP,MLE,2,7.44,
TKM,BTSX,4,7.44,
ITA,BTSX,4,7.45,
MEX,BTSX,2,7.45,
CZE,FMLE,5,7.46,
SVN,FMLE,5,7.46,
PHL,MLE,6,7.48,
QAT,BTSX,3,7.48,
VNM,MLE,1,7.48,
CUB,BTSX,2,7.5,
SLV,BTSX,2,7.5,
COL,MLE,5,7.51,
HND,MLE,5,7.52,
KAZ,FMLE,4,7.52,
RUS,FMLE,2,7.52,
GAB,BTSX,2,7.53,
NLD,FMLE,3,7.53,
TON,BTSX,6,7.53,
IRL,BTSX,1,7.55,
PRT,FMLE,4,7.55,
SLE,MLE,2,7.55,
GRC,BTSX,8,7.58,
GNB,MLE,1,7.59,
NOR,FMLE,3,7.59,
SYC,BTSX,1,7.59,
AFG,BTSX,2,7.6,
SLV,BTSX,7,7.6,
LBY,MLE,5,7.6,
TLS,MLE,1,7.6,
AUT,FMLE,3,7.61,
BRA,BTSX,1,7.61,
NAM,FMLE,4,7.61,
ZWE,FMLE,2,7.61,
LBY,MLE,6,7.62,
ZMB,MLE,1,7.62,
COM,BTSX,3,7.63,
LAO,BTSX,1,7.63,
BIH,BTSX,2,7.64,
ROU,MLE,1,7.64,
TJK,BTSX,4,7.64,
TLS,MLE,2,7.64,
YEM,BTSX,1,7.66,
GAB,MLE,1,7.67,
IRQ,MLE,2,7.67,
SVN,BTSX,1,7.67,
SVN,FMLE,3,7.69,
AFG,MLE,6,7.7,
BHR,MLE,6,7.7,
LBY,BTSX,3,7.7,
EST,FMLE,1,7.72,
KGZ,BTSX,2,7.72,
STP,FMLE,8,7.72,
AFG,FMLE,7,7.74,
AGO,FMLE,4,7.74,
NOR,BTSX,1,7.74,
LCA,BTSX,2,7.76,
TLS,MLE,4,7.76,
TON,MLE,5,7.76,
AUT,BTSX,1,7.77,
NAM,BTSX,1,7.77,
ZMB,FMLE,4,7.77,
AUS,FMLE,5,7.78,
DEU,BTSX,2,7.78,
ISR,BTSX,4,7.79,
BHS,MLE,5,7.8,
CYP,MLE,3,7.81,
ARE,FMLE,7,7.81,
BEN,FMLE,4,7.82,
GRC,BTSX,4,7.82,
MEX,BTSX,7,7.83,
CHE,BTSX,2,7.83,
TTO,BTSX,6,7.83,
BLZ,BTSX,4,7.84,
EGY,MLE,6,7.84,
BFA,BTSX,2,7.85,
DEU,FMLE,4,7.85,
BOL,FMLE,7,7.86,
IRQ,BTSX,5,7.86,
BFA,FMLE,4,7.87,
SGP,FMLE,3,7.87,
BGD,MLE,5,7.88,
CAN,FMLE,5,7.88,
PNG,MLE,5,7.88,
ARE,BTSX,3,7.88,
ALB,MLE,5,7.89,
ISL,FMLE,4,7.89,
TON,FMLE,7,7.89,
NZL,FMLE,1,7.9,
ARE,MLE,1,7.9,
MEX,BTSX,3,7.91,
YEM,BTSX,7,7.91,
BLR,BTSX,1,7.92,
COM,FMLE,4,7.92,
GEO,BTSX,2,7.92,
BLR,FMLE,3,7.93,
BOL,FMLE,8,7.93,
KHM,MLE,1,7.93,
LAO,BTSX,5,7.94,
TJK,MLE,2,7.94,
FJI,FMLE,6,7.95,
CIV,BTSX,2,7.96,
PRK,MLE,1,7.96,
COD,BTSX,3,7.96,
ZAF,FMLE,5,7.96,
IDN,MLE,6,7.97,
UGA,MLE,2,7.97,
BEN,MLE,1,7.98,
TZA,MLE,2,7.98,
MAR,BTSX,1,7.99,
SDN,MLE,4,7.99,
TON,MLE,1,7.99,
YEM,BTSX,6,7.99,
BFA,BTSX,7,70.02,
LSO,FMLE,3,70.11,
MNG,MLE,8,70.13,
GAB,BTSX,7,70.34,
MWI,FMLE,8,70.38,
CAF,FMLE,8,70.66,
PRT,MLE,8,70.76,
GNQ,BTSX,7,70.91,
SUR,MLE,2,71.04,
RUS,MLE,3,71.11,
TCD,BTSX,7,71.44,
SLE,MLE,7,71.84,
CHN,BTSX,8,71.92,
BWA,MLE,6,71.96,
MOZ,MLE,4,71.98,
CAF,BTSX,6,72.05,
CHE,MLE,8,72.12,
NAM,BTSX,8,72.22,
BWA,MLE,5,72.35,
LTU,MLE,7,72.64,
SUR,BTSX,7,72.66,
GNQ,FMLE,8,72.88,
SOM,MLE,6,73.14,
RUS,MLE,7,73.19,
NAM,MLE,7,73.53,
NER,MLE,7,73.85,
ERI,BTSX,7,73.93,
ZAF,MLE,2,74.34,
CAF,BTSX,7,74.37,
SSD,MLE,7,74.39,
TZA,FMLE,8,74.4,
GNQ,MLE,6,74.79,
SLB,MLE,8,74.95,
ZWE,MLE,4,74.97,
HUN,MLE,7,74.99,
WSM,MLE,8,75.02,
SWZ,BTSX,3,75.03,
TCD,MLE,6,75.14,
ERI,FMLE,8,75.17,
BGR,MLE,8,75.38,
GNB,MLE,6,75.42,
CUB,MLE,7,76.22,
KAZ,MLE,7,76.23,
SVN,MLE,7,76.4,
BWA,MLE,4,76.41,
SEN,MLE,6,76.46,
NGA,MLE,7,76.47,
LSO,FMLE,8,76.58,
ZAF,MLE,3,76.79,
MDG,MLE,7,76.8,
LTU,MLE,6,76.86,
HTI,MLE,8,77.72,
GMB,MLE,7,77.75,
COG,FMLE,8,78.33,
SWZ,MLE,2,78.83,
COD,MLE,6,78.9,
UGA,MLE,6,79.0,
GHA,MLE,6,79.3,
DEU,MLE,8,79.37,
IND,MLE,8,79.55,
SOM,FMLE,8,79.61,
URY,MLE,7,79.84,
CAF,FMLE,3,8.0,
PRT,BTSX,3,8.0,
MAR,FMLE,3,8.01,
URY,FMLE,1,8.01,
TON,MLE,2,8.02,
GBR,BTSX,8,8.03,
COL,BTSX,7,8.06,
COL,MLE,1,8.06,
JAM,MLE,7,8.06,
GRC,BTSX,5,8.07,
AUS,FMLE,3,8.08,
GTM,BTSX,6,8.08,
LBN,MLE,7,8.08,
NIC,BTSX,5,8.08,
CZE,BTSX,1,8.09,
RWA,MLE,2,8.09,
YEM,FMLE,2,8.09,
PRK,BTSX,3,8.1,
TJK,BTSX,3,8.1,
FRA,FMLE,4,8.11,
GEO,FMLE,7,8.11,
ARE,BTSX,2,8.11,
ARE,MLE,5,8.11,
NOR,FMLE,8,8.12,
UZB,BTSX,6,8.12,
FIN,FMLE,6,8.13,
IRN,MLE,5,8.13,
AFG,MLE,4,8.14,
UKR,FMLE,4,8.14,
IRN,BTSX,2,8.16,
LAO,BTSX,2,8.16,
PRY,BTSX,2,8.16,
SSD,BTSX,4,8.16,
TGO,MLE,1,8.16,
EGY,MLE,5,8.17,
CHN,MLE,2,8.18,
BHR,MLE,5,8.19,
ECU,BTSX,3,8.19,
GHA,BTSX,3,8.19,
MNG,FMLE,8,8.19,
SGP,FMLE,2,8.19,
TKM,BTSX,1,8.19,
TKM,BTSX,2,8.19,
GIN,BTSX,2,8.2,
THA,BTSX,4,8.22,
UZB,BTSX,5,8.23,
ECU,FMLE,1,8.24,
IRN,BTSX,1,8.24,
NZL,BTSX,6,8.24,
JPN,FMLE,3,8.25,
QAT,MLE,2,8.25,
BGD,MLE,4,8.26,
MDG,FMLE,4,8.26,
SOM,FMLE,4,8.26,
COG,BTSX,3,8.27,
NOR,FMLE,7,8.27,
VUT,FMLE,4,8.27,
KHM,FMLE,6,8.28,
CYP,MLE,7,8.29,
DEU,FMLE,5,8.29,
IRQ,BTSX,6,8.29,
BEN,BTSX,2,8.3,
TKM,FMLE,7,8.3,
YEM,BTSX,5,8.3,
SOM,MLE,1,8.31,
NER,FMLE,4,8.33,
DZA,BTSX,8,8.34,
CAF,BTSX,2,8.34,
FIN,FMLE,8,8.34,
LCA,MLE,1,8.34,
SDN,FMLE,8,8.34,
TTO,FMLE,1,8.34,
DEU,FMLE,6,8.35,
LVA,FMLE,6,8.35,
IRN,MLE,4,8.36,
IRQ,BTSX,4,8.36,
ERI,MLE,1,8.37,
NAM,FMLE,5,8.37,
ITA,BTSX,5,8.38,
ALB,MLE,3,8.39,
AGO,BTSX,3,8.4,
DNK,FMLE,6,8.4,
FJI,BTSX,4,8.42,
TZA,FMLE,5,8.42,
AZE,MLE,2,8.43,
BLR,FMLE,5,8.43,
CHN,MLE,3,8.43,
VNM,BTSX,4,8.43,
BHS,MLE,3,8.44,
NLD,MLE,1,8.44,
LBR,MLE,3,8.46,
MNE,FMLE,2,8.46,
PAN,MLE,6,8.46,
AFG,BTSX,7,8.47,
FRA,BTSX,2,8.47,
BRA,BTSX,3,8.48,
FIN,FMLE,2,8.48,
THA,BTSX,5,8.48,
BHR,BTSX,4,8.5,
ZAF,FMLE,6,8.5,
ARE,MLE,6,8.5,
YEM,FMLE,3,8.5,
BLZ,MLE,1,8.51,
IRQ,MLE,3,8.51,
ARM,MLE,4,8.52,
POL,BTSX,1,8.54,
OMN,MLE,6,8.55,
JPN,FMLE,2,8.56,
SAU,BTSX,4,8.56,
SWE,FMLE,3,8.56,
SLV,BTSX,1,8.57,
MUS,MLE,5,8.57,
GNQ,MLE,2,8.58,
YEM,MLE,1,8.59,
BHR,BTSX,1,8.61,
EGY,MLE,7,8.61,
MYS,FMLE,6,8.61,
NZL,FMLE,4,8.61,
SDN,MLE,5,8.61,
HRV,BTSX,2,8.62,
LBY,MLE,7,8.62,
ARE,MLE,3,8.62,
BHS,MLE,2,8.64,
AFG,BTSX,3,8.65,
GTM,BTSX,2,8.66,
NIC,BTSX,7,8.67,
SVK,BTSX,2,8.68,
QAT,MLE,1,8.7,
CPV,FMLE,4,8.71,
MAR,BTSX,2,8.71,
TKM,BTSX,3,8.71,
STP,MLE,6,8.72,
SLV,BTSX,6,8.73,
URY,FMLE,4,8.73,
UZB,BTSX,7,8.73,
EST,FMLE,6,8.74,
GNB,FMLE,4,8.74,
MKD,FMLE,5,8.74,
ALB,FMLE,7,8.76,
SWZ,FMLE,3,8.76,
AUS,FMLE,7,8.77,
ITA,MLE,3,8.77,
OMN,MLE,2,8.77,
SAU,BTSX,2,8.77,
SVK,FMLE,8,8.77,
TTO,BTSX,5,8.77,
MOZ,FMLE,3,8.79,
PRY,BTSX,5,8.79,
ARE,MLE,4,8.79,
BTN,MLE,4,8.82,
KIR,FMLE,3,8.82,
PAN,BTSX,8,8.83,
ECU,BTSX,5,8.84,
LUX,FMLE,4,8.87,
MNG,FMLE,2,8.87,
MDA,BTSX,1,8.87,
GBR,BTSX,2,8.88,
SDN,MLE,3,8.89,
QAT,MLE,3,8.93,
MLI,MLE,3,8.94,
TKM,BTSX,6,8.94,
PRY,MLE,3,8.96,
KEN,FMLE,4,8.97,
FIN,FMLE,5,8.98,
LVA,MLE,8,80.18,
GIN,MLE,7,80.25,
AGO,MLE,6,80.35,
MWI,MLE,6,80.38,
CIV,BTSX,7,80.5,
SGP,MLE,8,80.58,
SLE,FMLE,8,80.66,
SUR,MLE,6,80.9,
LKA,MLE,7,81.06,
ZMB,MLE,6,81.71,
GUY,MLE,5,82.29,
TGO,MLE,6,82.35,
RWA,BTSX,8,82.7,
TCD,FMLE,8,82.72,
SUR,MLE,5,82.74,
FJI,MLE,8,82.75,
KIR,MLE,3,82.83,
DJI,MLE,7,83.34,
LSO,BTSX,2,83.93,
FSM,MLE,2,84.08,
CPV,MLE,6,84.19,
AUT,MLE,8,84.43,
CAF,MLE,4,84.62,
BLR,MLE,7,85.56,
RWA,MLE,7,85.77,
KIR,MLE,1,86.87,
ERI,MLE,6,86.97,
MRT,BTSX,8,87.12,
GUY,MLE,4,87.33,
CMR,MLE,6,87.83,
MOZ,FMLE,8,88.14,
ZWE,BTSX,7,88.29,
ZWE,MLE,5,88.36,
TZA,MLE,7,88.52,
SEN,FMLE,8,88.75,
LKA,MLE,8,88.92,
CIV,FMLE,8,89.14,
MOZ,BTSX,7,89.76,
DJI,BTSX,2,9.0,
COD,MLE,2,9.01,
MDG,MLE,3,9.01,
NPL,FMLE,7,9.02,
PNG,MLE,7,9.02,
UGA,FMLE,5,9.02,
IDN,BTSX,7,9.03,
ISR,BTSX,8,9.03,
PAK,BTSX,6,9.03,
AUT,FMLE,5,9.04,
DEU,MLE,1,9.04,
PNG,MLE,3,9.04,
AUS,FMLE,8,9.05,
HTI,BTSX,1,9.05,
SAU,MLE,6,9.05,
CHN,MLE,4,9.08,
JAM,MLE,8,9.08,
LBN,BTSX,8,9.08,
NIC,BTSX,6,9.08,
TLS,MLE,5,9.09,
TGO,BTSX,2,9.09,
KHM,MLE,2,9.1,
LUX,MLE,2,9.1,
TJK,BTSX,6,9.1,
TCD,MLE,2,9.11,
COM,MLE,2,9.11,
HTI,FMLE,6,9.12,
LBR,BTSX,4,9.12,
NIC,MLE,4,9.12,
PRT,FMLE,6,9.12,
AZE,MLE,4,9.14,
LBY,MLE,4,9.15,
PRK,FMLE,4,9.16,
MUS,BTSX,8,9.16,
PRK,MLE,2,9.17,
RUS,FMLE,5,9.17,
CAN,FMLE,4,9.19,
CHN,FMLE,5,9.2,
MEX,MLE,5,9.2,
NGA,MLE,4,9.2,
AFG,MLE,2,9.21,
LBY,MLE,2,9.21,
ARE,BTSX,7,9.21,
KAZ,FMLE,6,9.23,
SWE,FMLE,6,9.23,
BRA,BTSX,4,9.24,
GMB,FMLE,4,9.24,
NOR,MLE,1,9.24,
GAB,FMLE,5,9.25,
BHS,MLE,6,9.26,
PRY,BTSX,1,9.26,
WSM,FMLE,3,9.26,
SDN,MLE,6,9.26,
CMR,BTSX,2,9.27,
HTI,FMLE,5,9.27,
UZB,BTSX,2,9.27,
BDI,FMLE,4,9.28,
PAK,BTSX,5,9.28,
IRN,MLE,7,9.29,
SAU,MLE,7,9.29,
TGO,FMLE,4,9.3,
FRA,FMLE,5,9.31,
IRQ,FMLE,8,9.31,
SEN,MLE,2,9.32,
ARM,MLE,5,9.33,
PHL,BTSX,7,9.33,
MDA,FMLE,8,9.33,
AFG,MLE,7,9.34,
ITA,BTSX,6,9.34,
BDI,MLE,2,9.35,
FIN,FMLE,7,9.35,
SLV,MLE,5,9.37,
ETH,MLE,3,9.37,
GHA,MLE,2,9.38,
ISR,BTSX,5,9.38,
LKA,FMLE,6,9.38,
SDN,MLE,2,9.38,
BDI,BTSX,3,9.4,
PRK,MLE,3,9.4,
AZE,MLE,3,9.42,
DOM,BTSX,5,9.42,
BRA,BTSX,5,9.43,
IRL,MLE,7,9.43,
SVK,MLE,1,9.44,
KAZ,FMLE,3,9.45,
NAM,BTSX,2,9.45,
LTU,FMLE,4,9.46,
PRY,MLE,4,9.46,
UKR,FMLE,6,9.47,
VNM,FMLE,5,9.48,
BIH,FMLE,7,9.49,
AZE,MLE,5,9.5,
OMN,BTSX,7,9.5,
SGP,FMLE,1,9.5,
TTO,BTSX,7,9.51,
DNK,BTSX,3,9.52,
KGZ,BTSX,1,9.52,
MMR,MLE,6,9.53,
GMB,MLE,3,9.54,
KEN,FMLE,5,9.54,
TJK,FMLE,7,9.54,
DJI,FMLE,3,9.55,
AFG,BTSX,4,9.56,
BTN,BTSX,5,9.56,
AUT,BTSX,2,9.58,
GHA,FMLE,7,9.58,
LUX,FMLE,5,9.58,
MNG,FMLE,1,9.58,
ARG,BTSX,3,9.6,
GNQ,BTSX,2,9.6,
GTM,BTSX,8,9.6,
LAO,BTSX,6,9.6,
ARG,BTSX,4,9.63,
ARE,MLE,2,9.63,
KHM,MLE,3,9.64,
ISR,BTSX,6,9.64,
USA,FMLE,3,9.64,
BOL,MLE,3,9.65,
CRI,MLE,6,9.67,
CRI,MLE,8,9.67,
BLZ,BTSX,3,9.68,
COG,MLE,2,9.69,
LCA,BTSX,4,9.69,
KHM,BTSX,5,9.71,
PAN,MLE,5,9.71,
WSM,FMLE,2,9.71,
HUN,BTSX,2,9.72,
SAU,BTSX,8,9.72,
MNE,FMLE,3,9.73,
SAU,MLE,5,9.74,
BRN,MLE,3,9.75,
JOR,FMLE,8,9.77,
OMN,BTSX,1,9.77,
USA,FMLE,2,9.77,
TON,MLE,6,9.78,
GAB,BTSX,3,9.79,
NIC,BTSX,8,9.79,
CPV,MLE,1,9.81,
ARE,MLE,7,9.81,
AFG,BTSX,5,9.82,
AUT,FMLE,8,9.82,
TCD,FMLE,4,9.82,
NPL,BTSX,2,9.82,
VUT,FMLE,3,9.82,
COG,FMLE,4,9.83,
KGZ,BTSX,5,9.84,
PRY,BTSX,6,9.84,
BIH,MLE,1,9.85,
YEM,BTSX,2,9.85,
FIN,FMLE,4,9.86,
BTN,FMLE,6,9.87,
MLT,BTSX,8,9.88,
ALB,BTSX,7,9.89,
MKD,FMLE,6,9.89,
HUN,MLE,1,9.9,
ROU,BTSX,3,9.9,
HTI,FMLE,4,9.91,
MWI,MLE,2,9.93,
NGA,FMLE,5,9.94,
TZA,BTSX,4,9.95,
TZA,MLE,3,9.95,
ISR,MLE,2,9.96,
WSM,FMLE,6,9.96,
MOZ,MLE,5,90.32,
BWA,MLE,7,91.04,
MLI,FMLE,8,91.58,
GAB,MLE,6,91.67,
GNB,MLE,7,92.49,
MNE,MLE,7,92.82,
BEN,MLE,7,92.87,
GEO,MLE,8,92.93,
SWZ,BTSX,4,92.98,
EST,MLE,8,93.36,
CIV,MLE,6,93.45,
NGA,FMLE,8,93.9,
KIR,MLE,2,94.19,
BWA,BTSX,8,94.2,
MNE,BTSX,8,94.67,
BFA,MLE,6,94.94,
CPV,BTSX,8,95.52,
BFA,FMLE,8,96.31,
GUY,MLE,2,96.68,
GNB,FMLE,8,96.97,
SOM,MLE,7,96.97,
BDI,MLE,7,97.84,
MKD,MLE,8,98.13,
LTU,MLE,8,98.72,
ETH,MLE,7,99.05,
TGO,FMLE,8,99.69,
ATG,MLE,0,0.0,0.1406759816345213
BRB,FMLE,0,0.16,0.1422162740966183
BRB,BTSX,0,0.31,0.1438395511553079
ATG,BTSX,0,0.32,0.1417751299809818
BRB,MLE,0,0.49,0.1444143014129158
GRD,MLE,0,0.53,0.1451879085732823
ATG,FMLE,0,0.6,0.1419014750783054
GRD,BTSX,0,0.64,0.1437317531217853
VCT,FMLE,0,0.67,0.1418564835641967
VEN,FMLE,0,0.69,0.1343506703626323
GRD,FMLE,0,0.73,0.1417519481111712
KWT,FMLE,0,0.74,0.1499193589957098
SYR,FMLE,0,0.75,0.1687393735261602
BRN,FMLE,0,0.78,0.0975349893208443
MDV,FMLE,0,0.85,0.1189694607004503
JOR,FMLE,0,0.93,0.1623024930556254
HND,FMLE,0,0.98,0.1315598788226606
PAN,FMLE,0,0.98,0.1246926701719687
JAM,FMLE,0,1.0,0.1385614564484278
VCT,BTSX,0,1.01,0.1444503451303567
ARM,FMLE,0,1.02,0.1148315211448557
CYP,FMLE,0,1.06,0.1668549632802224
MMR,FMLE,0,1.09,0.1134759332715235
OMN,FMLE,0,1.12,0.1494684554594841
STP,FMLE,0,1.15,0.1136049032939818
IDN,FMLE,0,1.15,0.1121240303419402
TUR,FMLE,0,1.19,0.1516743471749282
BHS,FMLE,0,1.23,0.1415526316544094
PHL,FMLE,0,1.32,0.1277942336293977
SYC,FMLE,0,1.33,0.1124075029141135
VCT,MLE,0,1.33,0.146995945692889
PER,FMLE,0,1.38,0.1424895087065957
GRC,FMLE,0,1.45,0.1811376093118099
LCA,FMLE,0,1.47,0.1426286512290109
AZE,FMLE,0,1.48,0.1047302584627226
BGD,FMLE,0,1.66,0.1218765207906768
LBN,FMLE,0,1.67,0.1750246646876224
QAT,FMLE,0,1.69,0.1513414294162081
COL,FMLE,0,1.71,0.121616264330358
GHA,FMLE,0,1.79,0.1161262414144503
BLZ,FMLE,0,1.83,0.1413063826750611
TUN,FMLE,0,1.84,0.1683649969620125
